id,item_id,dept_id,cat_id,store_id,state_id,d,sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,sell_price,day_of_week,is_weekend,quarter,scaled_sell_price,pi_mean,poblacion,Crecimiento_p,pib_por_estado,riqueza_per_capita,wti
HOBBIES_1_005_CA_1_evaluation,HOBBIES_1_005,HOBBIES_1,HOBBIES,CA_1,CA,d_681,1,2012-12-09,11246,Sunday,2,2012-12,2012,No Event,No Type,No Event,No Type,1,1,1,3.08,6,1,4,-0.25180428515284664,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_006_CA_1_evaluation,HOBBIES_1_006,HOBBIES_1,HOBBIES,CA_1,CA,d_681,2,2012-12-09,11246,Sunday,2,2012-12,2012,No Event,No Type,No Event,No Type,1,1,1,1.0,6,1,4,-1.0448548677389522,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_007_CA_1_evaluation,HOBBIES_1_007,HOBBIES_1,HOBBIES,CA_1,CA,d_681,1,2012-12-09,11246,Sunday,2,2012-12,2012,No Event,No Type,No Event,No Type,1,1,1,7.88,6,1,4,1.5783124438920124,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_008_CA_1_evaluation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_1,CA,d_681,0,2012-12-09,11246,Sunday,2,2012-12,2012,No Event,No Type,No Event,No Type,1,1,1,0.5,6,1,4,-1.2354920270144585,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_009_CA_1_evaluation,HOBBIES_1_009,HOBBIES_1,HOBBIES,CA_1,CA,d_681,1,2012-12-09,11246,Sunday,2,2012-12,2012,No Event,No Type,No Event,No Type,1,1,1,1.77,6,1,4,-0.7512736424546728,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_010_CA_1_evaluation,HOBBIES_1_010,HOBBIES_1,HOBBIES,CA_1,CA,d_681,2,2012-12-09,11246,Sunday,2,2012-12,2012,No Event,No Type,No Event,No Type,1,1,1,2.97,6,1,4,-0.29374446019345796,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_001_CA_1_evaluation,HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,d_682,0,2012-12-10,11246,Monday,3,2012-12,2012,No Event,No Type,No Event,No Type,1,0,0,9.58,0,0,4,2.226478785428733,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.56
HOBBIES_1_002_CA_1_evaluation,HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,d_682,1,2012-12-10,11246,Monday,3,2012-12,2012,No Event,No Type,No Event,No Type,1,0,0,3.97,0,0,4,0.08752985835755432,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.56
HOBBIES_1_003_CA_1_evaluation,HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,d_682,0,2012-12-10,11246,Monday,3,2012-12,2012,No Event,No Type,No Event,No Type,1,0,0,2.97,0,0,4,-0.29374446019345796,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.56
HOBBIES_1_004_CA_1_evaluation,HOBBIES_1_004,HOBBIES_1,HOBBIES,CA_1,CA,d_682,0,2012-12-10,11246,Monday,3,2012-12,2012,No Event,No Type,No Event,No Type,1,0,0,4.34,0,0,4,0.22860135622142874,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.56
HOBBIES_1_005_CA_1_evaluation,HOBBIES_1_005,HOBBIES_1,HOBBIES,CA_1,CA,d_682,1,2012-12-10,11246,Monday,3,2012-12,2012,No Event,No Type,No Event,No Type,1,0,0,3.08,0,0,4,-0.25180428515284664,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.56
HOBBIES_1_006_CA_1_evaluation,HOBBIES_1_006,HOBBIES_1,HOBBIES,CA_1,CA,d_682,0,2012-12-10,11246,Monday,3,2012-12,2012,No Event,No Type,No Event,No Type,1,0,0,1.0,0,0,4,-1.0448548677389522,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.56
HOBBIES_1_007_CA_1_evaluation,HOBBIES_1_007,HOBBIES_1,HOBBIES,CA_1,CA,d_682,1,2012-12-10,11246,Monday,3,2012-12,2012,No Event,No Type,No Event,No Type,1,0,0,7.88,0,0,4,1.5783124438920124,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.56
HOBBIES_1_008_CA_1_evaluation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_1,CA,d_682,0,2012-12-10,11246,Monday,3,2012-12,2012,No Event,No Type,No Event,No Type,1,0,0,0.5,0,0,4,-1.2354920270144585,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.56
HOBBIES_1_009_CA_1_evaluation,HOBBIES_1_009,HOBBIES_1,HOBBIES,CA_1,CA,d_682,2,2012-12-10,11246,Monday,3,2012-12,2012,No Event,No Type,No Event,No Type,1,0,0,1.77,0,0,4,-0.7512736424546728,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.56
HOBBIES_1_010_CA_1_evaluation,HOBBIES_1_010,HOBBIES_1,HOBBIES,CA_1,CA,d_682,1,2012-12-10,11246,Monday,3,2012-12,2012,No Event,No Type,No Event,No Type,1,0,0,2.97,0,0,4,-0.29374446019345796,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.56
HOBBIES_1_001_CA_1_evaluation,HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,d_683,0,2012-12-11,11246,Tuesday,4,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,9.58,1,0,4,2.226478785428733,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.79
HOBBIES_1_002_CA_1_evaluation,HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,d_683,0,2012-12-11,11246,Tuesday,4,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,3.97,1,0,4,0.08752985835755432,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.79
HOBBIES_1_003_CA_1_evaluation,HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,d_683,0,2012-12-11,11246,Tuesday,4,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,2.97,1,0,4,-0.29374446019345796,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.79
HOBBIES_1_004_CA_1_evaluation,HOBBIES_1_004,HOBBIES_1,HOBBIES,CA_1,CA,d_683,0,2012-12-11,11246,Tuesday,4,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,4.34,1,0,4,0.22860135622142874,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.79
HOBBIES_1_005_CA_1_evaluation,HOBBIES_1_005,HOBBIES_1,HOBBIES,CA_1,CA,d_683,1,2012-12-11,11246,Tuesday,4,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,3.08,1,0,4,-0.25180428515284664,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.79
HOBBIES_1_006_CA_1_evaluation,HOBBIES_1_006,HOBBIES_1,HOBBIES,CA_1,CA,d_683,0,2012-12-11,11246,Tuesday,4,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,1.0,1,0,4,-1.0448548677389522,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.79
HOBBIES_1_007_CA_1_evaluation,HOBBIES_1_007,HOBBIES_1,HOBBIES,CA_1,CA,d_683,0,2012-12-11,11246,Tuesday,4,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,7.88,1,0,4,1.5783124438920124,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.79
HOBBIES_1_008_CA_1_evaluation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_1,CA,d_683,0,2012-12-11,11246,Tuesday,4,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,0.5,1,0,4,-1.2354920270144585,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.79
HOBBIES_1_009_CA_1_evaluation,HOBBIES_1_009,HOBBIES_1,HOBBIES,CA_1,CA,d_683,0,2012-12-11,11246,Tuesday,4,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,1.77,1,0,4,-0.7512736424546728,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.79
HOBBIES_1_010_CA_1_evaluation,HOBBIES_1_010,HOBBIES_1,HOBBIES,CA_1,CA,d_683,0,2012-12-11,11246,Tuesday,4,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,2.97,1,0,4,-0.29374446019345796,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.79
HOBBIES_1_001_CA_1_evaluation,HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,d_684,0,2012-12-12,11246,Wednesday,5,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,9.58,2,0,4,2.226478785428733,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,86.77
HOBBIES_1_002_CA_1_evaluation,HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,d_684,0,2012-12-12,11246,Wednesday,5,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,3.97,2,0,4,0.08752985835755432,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,86.77
HOBBIES_1_003_CA_1_evaluation,HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,d_684,0,2012-12-12,11246,Wednesday,5,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,2.97,2,0,4,-0.29374446019345796,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,86.77
HOBBIES_1_004_CA_1_evaluation,HOBBIES_1_004,HOBBIES_1,HOBBIES,CA_1,CA,d_684,2,2012-12-12,11246,Wednesday,5,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,4.34,2,0,4,0.22860135622142874,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,86.77
HOBBIES_1_005_CA_1_evaluation,HOBBIES_1_005,HOBBIES_1,HOBBIES,CA_1,CA,d_684,1,2012-12-12,11246,Wednesday,5,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,3.08,2,0,4,-0.25180428515284664,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,86.77
HOBBIES_1_006_CA_1_evaluation,HOBBIES_1_006,HOBBIES_1,HOBBIES,CA_1,CA,d_684,0,2012-12-12,11246,Wednesday,5,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,1.0,2,0,4,-1.0448548677389522,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,86.77
HOBBIES_1_007_CA_1_evaluation,HOBBIES_1_007,HOBBIES_1,HOBBIES,CA_1,CA,d_684,0,2012-12-12,11246,Wednesday,5,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,7.88,2,0,4,1.5783124438920124,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,86.77
HOBBIES_1_008_CA_1_evaluation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_1,CA,d_684,0,2012-12-12,11246,Wednesday,5,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,0.5,2,0,4,-1.2354920270144585,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,86.77
HOBBIES_1_009_CA_1_evaluation,HOBBIES_1_009,HOBBIES_1,HOBBIES,CA_1,CA,d_684,9,2012-12-12,11246,Wednesday,5,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,1.77,2,0,4,-0.7512736424546728,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,86.77
HOBBIES_1_010_CA_1_evaluation,HOBBIES_1_010,HOBBIES_1,HOBBIES,CA_1,CA,d_684,1,2012-12-12,11246,Wednesday,5,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,2.97,2,0,4,-0.29374446019345796,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,86.77
HOBBIES_1_001_CA_1_evaluation,HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,d_685,0,2012-12-13,11246,Thursday,6,2012-12,2012,No Event,No Type,No Event,No Type,0,1,0,9.58,3,0,4,2.226478785428733,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.89
HOBBIES_1_002_CA_1_evaluation,HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,d_685,0,2012-12-13,11246,Thursday,6,2012-12,2012,No Event,No Type,No Event,No Type,0,1,0,3.97,3,0,4,0.08752985835755432,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.89
HOBBIES_1_003_CA_1_evaluation,HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,d_685,0,2012-12-13,11246,Thursday,6,2012-12,2012,No Event,No Type,No Event,No Type,0,1,0,2.97,3,0,4,-0.29374446019345796,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.89
HOBBIES_1_004_CA_1_evaluation,HOBBIES_1_004,HOBBIES_1,HOBBIES,CA_1,CA,d_685,1,2012-12-13,11246,Thursday,6,2012-12,2012,No Event,No Type,No Event,No Type,0,1,0,4.34,3,0,4,0.22860135622142874,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.89
HOBBIES_1_005_CA_1_evaluation,HOBBIES_1_005,HOBBIES_1,HOBBIES,CA_1,CA,d_685,0,2012-12-13,11246,Thursday,6,2012-12,2012,No Event,No Type,No Event,No Type,0,1,0,3.08,3,0,4,-0.25180428515284664,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.89
HOBBIES_1_006_CA_1_evaluation,HOBBIES_1_006,HOBBIES_1,HOBBIES,CA_1,CA,d_685,3,2012-12-13,11246,Thursday,6,2012-12,2012,No Event,No Type,No Event,No Type,0,1,0,1.0,3,0,4,-1.0448548677389522,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.89
HOBBIES_1_007_CA_1_evaluation,HOBBIES_1_007,HOBBIES_1,HOBBIES,CA_1,CA,d_685,0,2012-12-13,11246,Thursday,6,2012-12,2012,No Event,No Type,No Event,No Type,0,1,0,7.88,3,0,4,1.5783124438920124,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.89
HOBBIES_1_008_CA_1_evaluation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_1,CA,d_685,0,2012-12-13,11246,Thursday,6,2012-12,2012,No Event,No Type,No Event,No Type,0,1,0,0.5,3,0,4,-1.2354920270144585,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.89
HOBBIES_1_009_CA_1_evaluation,HOBBIES_1_009,HOBBIES_1,HOBBIES,CA_1,CA,d_685,2,2012-12-13,11246,Thursday,6,2012-12,2012,No Event,No Type,No Event,No Type,0,1,0,1.77,3,0,4,-0.7512736424546728,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.89
HOBBIES_1_010_CA_1_evaluation,HOBBIES_1_010,HOBBIES_1,HOBBIES,CA_1,CA,d_685,2,2012-12-13,11246,Thursday,6,2012-12,2012,No Event,No Type,No Event,No Type,0,1,0,2.97,3,0,4,-0.29374446019345796,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,85.89
HOBBIES_1_001_CA_1_evaluation,HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,d_686,0,2012-12-14,11246,Friday,7,2012-12,2012,No Event,No Type,No Event,No Type,0,0,1,9.58,4,0,4,2.226478785428733,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,86.73
HOBBIES_1_002_CA_1_evaluation,HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,d_686,2,2012-12-14,11246,Friday,7,2012-12,2012,No Event,No Type,No Event,No Type,0,0,1,3.97,4,0,4,0.08752985835755432,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,86.73
HOBBIES_1_003_CA_1_evaluation,HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,d_686,0,2012-12-14,11246,Friday,7,2012-12,2012,No Event,No Type,No Event,No Type,0,0,1,2.97,4,0,4,-0.29374446019345796,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,86.73
HOBBIES_1_004_CA_1_evaluation,HOBBIES_1_004,HOBBIES_1,HOBBIES,CA_1,CA,d_686,1,2012-12-14,11246,Friday,7,2012-12,2012,No Event,No Type,No Event,No Type,0,0,1,4.34,4,0,4,0.22860135622142874,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,86.73
HOBBIES_1_005_CA_1_evaluation,HOBBIES_1_005,HOBBIES_1,HOBBIES,CA_1,CA,d_686,1,2012-12-14,11246,Friday,7,2012-12,2012,No Event,No Type,No Event,No Type,0,0,1,3.08,4,0,4,-0.25180428515284664,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,86.73
HOBBIES_1_006_CA_1_evaluation,HOBBIES_1_006,HOBBIES_1,HOBBIES,CA_1,CA,d_686,1,2012-12-14,11246,Friday,7,2012-12,2012,No Event,No Type,No Event,No Type,0,0,1,1.0,4,0,4,-1.0448548677389522,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,86.73
HOBBIES_1_007_CA_1_evaluation,HOBBIES_1_007,HOBBIES_1,HOBBIES,CA_1,CA,d_686,0,2012-12-14,11246,Friday,7,2012-12,2012,No Event,No Type,No Event,No Type,0,0,1,7.88,4,0,4,1.5783124438920124,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,86.73
HOBBIES_1_008_CA_1_evaluation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_1,CA,d_686,0,2012-12-14,11246,Friday,7,2012-12,2012,No Event,No Type,No Event,No Type,0,0,1,0.5,4,0,4,-1.2354920270144585,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,86.73
HOBBIES_1_009_CA_1_evaluation,HOBBIES_1_009,HOBBIES_1,HOBBIES,CA_1,CA,d_686,2,2012-12-14,11246,Friday,7,2012-12,2012,No Event,No Type,No Event,No Type,0,0,1,1.77,4,0,4,-0.7512736424546728,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,86.73
HOBBIES_1_010_CA_1_evaluation,HOBBIES_1_010,HOBBIES_1,HOBBIES,CA_1,CA,d_686,0,2012-12-14,11246,Friday,7,2012-12,2012,No Event,No Type,No Event,No Type,0,0,1,2.97,4,0,4,-0.29374446019345796,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,86.73
HOBBIES_1_001_CA_1_evaluation,HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,d_687,0,2012-12-15,11247,Saturday,1,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,9.58,5,1,4,2.226478785428733,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_002_CA_1_evaluation,HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,d_687,1,2012-12-15,11247,Saturday,1,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,3.97,5,1,4,0.08752985835755432,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_003_CA_1_evaluation,HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,d_687,0,2012-12-15,11247,Saturday,1,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,2.97,5,1,4,-0.29374446019345796,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_004_CA_1_evaluation,HOBBIES_1_004,HOBBIES_1,HOBBIES,CA_1,CA,d_687,2,2012-12-15,11247,Saturday,1,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,4.34,5,1,4,0.22860135622142874,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_005_CA_1_evaluation,HOBBIES_1_005,HOBBIES_1,HOBBIES,CA_1,CA,d_687,0,2012-12-15,11247,Saturday,1,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,3.08,5,1,4,-0.25180428515284664,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_006_CA_1_evaluation,HOBBIES_1_006,HOBBIES_1,HOBBIES,CA_1,CA,d_687,7,2012-12-15,11247,Saturday,1,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,1.0,5,1,4,-1.0448548677389522,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_007_CA_1_evaluation,HOBBIES_1_007,HOBBIES_1,HOBBIES,CA_1,CA,d_687,1,2012-12-15,11247,Saturday,1,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,7.88,5,1,4,1.5783124438920124,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_008_CA_1_evaluation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_1,CA,d_687,0,2012-12-15,11247,Saturday,1,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,0.5,5,1,4,-1.2354920270144585,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_009_CA_1_evaluation,HOBBIES_1_009,HOBBIES_1,HOBBIES,CA_1,CA,d_687,1,2012-12-15,11247,Saturday,1,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,1.77,5,1,4,-0.7512736424546728,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_010_CA_1_evaluation,HOBBIES_1_010,HOBBIES_1,HOBBIES,CA_1,CA,d_687,0,2012-12-15,11247,Saturday,1,2012-12,2012,No Event,No Type,No Event,No Type,0,1,1,2.97,5,1,4,-0.29374446019345796,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_001_CA_1_evaluation,HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,d_688,0,2012-12-16,11247,Sunday,2,2012-12,2012,Chanukah End,Religious,No Event,No Type,0,0,0,9.58,6,1,4,2.226478785428733,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_002_CA_1_evaluation,HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,d_688,3,2012-12-16,11247,Sunday,2,2012-12,2012,Chanukah End,Religious,No Event,No Type,0,0,0,3.97,6,1,4,0.08752985835755432,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_003_CA_1_evaluation,HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,d_688,0,2012-12-16,11247,Sunday,2,2012-12,2012,Chanukah End,Religious,No Event,No Type,0,0,0,2.97,6,1,4,-0.29374446019345796,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_004_CA_1_evaluation,HOBBIES_1_004,HOBBIES_1,HOBBIES,CA_1,CA,d_688,0,2012-12-16,11247,Sunday,2,2012-12,2012,Chanukah End,Religious,No Event,No Type,0,0,0,4.34,6,1,4,0.22860135622142874,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_005_CA_1_evaluation,HOBBIES_1_005,HOBBIES_1,HOBBIES,CA_1,CA,d_688,1,2012-12-16,11247,Sunday,2,2012-12,2012,Chanukah End,Religious,No Event,No Type,0,0,0,3.08,6,1,4,-0.25180428515284664,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_006_CA_1_evaluation,HOBBIES_1_006,HOBBIES_1,HOBBIES,CA_1,CA,d_688,6,2012-12-16,11247,Sunday,2,2012-12,2012,Chanukah End,Religious,No Event,No Type,0,0,0,1.0,6,1,4,-1.0448548677389522,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_007_CA_1_evaluation,HOBBIES_1_007,HOBBIES_1,HOBBIES,CA_1,CA,d_688,0,2012-12-16,11247,Sunday,2,2012-12,2012,Chanukah End,Religious,No Event,No Type,0,0,0,7.88,6,1,4,1.5783124438920124,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_008_CA_1_evaluation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_1,CA,d_688,0,2012-12-16,11247,Sunday,2,2012-12,2012,Chanukah End,Religious,No Event,No Type,0,0,0,0.5,6,1,4,-1.2354920270144585,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_009_CA_1_evaluation,HOBBIES_1_009,HOBBIES_1,HOBBIES,CA_1,CA,d_688,3,2012-12-16,11247,Sunday,2,2012-12,2012,Chanukah End,Religious,No Event,No Type,0,0,0,1.77,6,1,4,-0.7512736424546728,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_010_CA_1_evaluation,HOBBIES_1_010,HOBBIES_1,HOBBIES,CA_1,CA,d_688,2,2012-12-16,11247,Sunday,2,2012-12,2012,Chanukah End,Religious,No Event,No Type,0,0,0,2.97,6,1,4,-0.29374446019345796,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,88.2455
HOBBIES_1_001_CA_1_evaluation,HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,d_689,0,2012-12-17,11247,Monday,3,2012-12,2012,No Event,No Type,No Event,No Type,0,0,0,9.58,0,0,4,2.226478785428733,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,87.2
HOBBIES_1_002_CA_1_evaluation,HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,d_689,0,2012-12-17,11247,Monday,3,2012-12,2012,No Event,No Type,No Event,No Type,0,0,0,3.97,0,0,4,0.08752985835755432,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,87.2
HOBBIES_1_003_CA_1_evaluation,HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,d_689,0,2012-12-17,11247,Monday,3,2012-12,2012,No Event,No Type,No Event,No Type,0,0,0,2.97,0,0,4,-0.29374446019345796,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,87.2
HOBBIES_1_004_CA_1_evaluation,HOBBIES_1_004,HOBBIES_1,HOBBIES,CA_1,CA,d_689,0,2012-12-17,11247,Monday,3,2012-12,2012,No Event,No Type,No Event,No Type,0,0,0,4.34,0,0,4,0.22860135622142874,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,87.2
HOBBIES_1_005_CA_1_evaluation,HOBBIES_1_005,HOBBIES_1,HOBBIES,CA_1,CA,d_689,2,2012-12-17,11247,Monday,3,2012-12,2012,No Event,No Type,No Event,No Type,0,0,0,3.08,0,0,4,-0.25180428515284664,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,87.2
HOBBIES_1_006_CA_1_evaluation,HOBBIES_1_006,HOBBIES_1,HOBBIES,CA_1,CA,d_689,4,2012-12-17,11247,Monday,3,2012-12,2012,No Event,No Type,No Event,No Type,0,0,0,1.0,0,0,4,-1.0448548677389522,31289017.827586208,37948800.0,0.82,763891.7000000001,16547.333333333332,87.2
